interval_start_utc,interval_end_utc,publish_time_utc,region,planned_outages_mw,maintenance_outages_mw,forced_outages_mw,total_outages_mw
2025-07-16 04:00:00+00:00,2025-07-17 04:00:00+00:00,2025-07-13 04:00:00+00:00,Mid Atlantic - Dominion,0,1202,3507,4709
2025-07-16 04:00:00+00:00,2025-07-17 04:00:00+00:00,2025-07-13 04:00:00+00:00,PJM RTO,0,3813,8967,12780
2025-07-16 04:00:00+00:00,2025-07-17 04:00:00+00:00,2025-07-13 04:00:00+00:00,Western,0,2611,5460,8071
2025-07-16 04:00:00+00:00,2025-07-17 04:00:00+00:00,2025-07-14 04:00:00+00:00,Mid Atlantic - Dominion,0,1202,4117,5319
2025-07-16 04:00:00+00:00,2025-07-17 04:00:00+00:00,2025-07-14 04:00:00+00:00,PJM RTO,0,4362,10591,14953
2025-07-16 04:00:00+00:00,2025-07-17 04:00:00+00:00,2025-07-14 04:00:00+00:00,Western,0,3160,6474,9634
2025-07-16 04:00:00+00:00,2025-07-17 04:00:00+00:00,2025-07-15 04:00:00+00:00,Mid Atlantic - Dominion,0,1363,5445,6808
2025-07-16 04:00:00+00:00,2025-07-17 04:00:00+00:00,2025-07-15 04:00:00+00:00,PJM RTO,0,4618,12341,16959
2025-07-16 04:00:00+00:00,2025-07-17 04:00:00+00:00,2025-07-15 04:00:00+00:00,Western,0,3255,6896,10151
2025-07-16 04:00:00+00:00,2025-07-17 04:00:00+00:00,2025-07-16 04:00:00+00:00,Mid Atlantic - Dominion,0,1096,7765,8861
2025-07-16 04:00:00+00:00,2025-07-17 04:00:00+00:00,2025-07-16 04:00:00+00:00,PJM RTO,0,4057,15606,19663
2025-07-16 04:00:00+00:00,2025-07-17 04:00:00+00:00,2025-07-16 04:00:00+00:00,Western,0,2961,7841,10802
2025-07-17 04:00:00+00:00,2025-07-18 04:00:00+00:00,2025-07-11 04:00:00+00:00,Mid Atlantic - Dominion,0,1236,2236,3472
2025-07-17 04:00:00+00:00,2025-07-18 04:00:00+00:00,2025-07-11 04:00:00+00:00,PJM RTO,0,3376,7273,10649
2025-07-17 04:00:00+00:00,2025-07-18 04:00:00+00:00,2025-07-11 04:00:00+00:00,Western,0,2140,5037,7177
2025-07-17 04:00:00+00:00,2025-07-18 04:00:00+00:00,2025-07-12 04:00:00+00:00,Mid Atlantic - Dominion,0,1247,2308,3555
2025-07-17 04:00:00+00:00,2025-07-18 04:00:00+00:00,2025-07-12 04:00:00+00:00,PJM RTO,0,3784,7684,11468
2025-07-17 04:00:00+00:00,2025-07-18 04:00:00+00:00,2025-07-12 04:00:00+00:00,Western,0,2537,5376,7913
2025-07-17 04:00:00+00:00,2025-07-18 04:00:00+00:00,2025-07-13 04:00:00+00:00,Mid Atlantic - Dominion,0,1295,2166,3461
2025-07-17 04:00:00+00:00,2025-07-18 04:00:00+00:00,2025-07-13 04:00:00+00:00,PJM RTO,0,3830,7626,11456
2025-07-17 04:00:00+00:00,2025-07-18 04:00:00+00:00,2025-07-13 04:00:00+00:00,Western,0,2535,5460,7995
2025-07-17 04:00:00+00:00,2025-07-18 04:00:00+00:00,2025-07-14 04:00:00+00:00,Mid Atlantic - Dominion,0,1295,2732,4027
2025-07-17 04:00:00+00:00,2025-07-18 04:00:00+00:00,2025-07-14 04:00:00+00:00,PJM RTO,0,4274,8188,12462
2025-07-17 04:00:00+00:00,2025-07-18 04:00:00+00:00,2025-07-14 04:00:00+00:00,Western,0,2979,5456,8435
2025-07-17 04:00:00+00:00,2025-07-18 04:00:00+00:00,2025-07-15 04:00:00+00:00,Mid Atlantic - Dominion,0,1719,3613,5332
2025-07-17 04:00:00+00:00,2025-07-18 04:00:00+00:00,2025-07-15 04:00:00+00:00,PJM RTO,0,5071,9322,14393
2025-07-17 04:00:00+00:00,2025-07-18 04:00:00+00:00,2025-07-15 04:00:00+00:00,Western,0,3352,5709,9061
2025-07-17 04:00:00+00:00,2025-07-18 04:00:00+00:00,2025-07-16 04:00:00+00:00,Mid Atlantic - Dominion,0,1391,6001,7392
2025-07-17 04:00:00+00:00,2025-07-18 04:00:00+00:00,2025-07-16 04:00:00+00:00,PJM RTO,0,3779,13300,17079
2025-07-17 04:00:00+00:00,2025-07-18 04:00:00+00:00,2025-07-16 04:00:00+00:00,Western,0,2388,7299,9687
2025-07-17 04:00:00+00:00,2025-07-18 04:00:00+00:00,2025-07-17 04:00:00+00:00,Mid Atlantic - Dominion,0,1119,6544,7663
2025-07-17 04:00:00+00:00,2025-07-18 04:00:00+00:00,2025-07-17 04:00:00+00:00,PJM RTO,0,3151,16776,19927
2025-07-17 04:00:00+00:00,2025-07-18 04:00:00+00:00,2025-07-17 04:00:00+00:00,Western,0,2032,10232,12264
2025-07-18 04:00:00+00:00,2025-07-19 04:00:00+00:00,2025-07-12 04:00:00+00:00,Mid Atlantic - Dominion,0,1754,2308,4062
2025-07-18 04:00:00+00:00,2025-07-19 04:00:00+00:00,2025-07-12 04:00:00+00:00,PJM RTO,0,3864,7659,11523
2025-07-18 04:00:00+00:00,2025-07-19 04:00:00+00:00,2025-07-12 04:00:00+00:00,Western,0,2110,5351,7461
2025-07-18 04:00:00+00:00,2025-07-19 04:00:00+00:00,2025-07-13 04:00:00+00:00,Mid Atlantic - Dominion,0,1864,2166,4030
2025-07-18 04:00:00+00:00,2025-07-19 04:00:00+00:00,2025-07-13 04:00:00+00:00,PJM RTO,0,3972,7601,11573
2025-07-18 04:00:00+00:00,2025-07-19 04:00:00+00:00,2025-07-13 04:00:00+00:00,Western,0,2108,5435,7543
2025-07-18 04:00:00+00:00,2025-07-19 04:00:00+00:00,2025-07-14 04:00:00+00:00,Mid Atlantic - Dominion,0,1864,2732,4596
2025-07-18 04:00:00+00:00,2025-07-19 04:00:00+00:00,2025-07-14 04:00:00+00:00,PJM RTO,0,4521,8163,12684
2025-07-18 04:00:00+00:00,2025-07-19 04:00:00+00:00,2025-07-14 04:00:00+00:00,Western,0,2657,5431,8088
2025-07-18 04:00:00+00:00,2025-07-19 04:00:00+00:00,2025-07-15 04:00:00+00:00,Mid Atlantic - Dominion,0,1892,3613,5505
2025-07-18 04:00:00+00:00,2025-07-19 04:00:00+00:00,2025-07-15 04:00:00+00:00,PJM RTO,0,5588,9193,14781
2025-07-18 04:00:00+00:00,2025-07-19 04:00:00+00:00,2025-07-15 04:00:00+00:00,Western,0,3696,5580,9276
2025-07-18 04:00:00+00:00,2025-07-19 04:00:00+00:00,2025-07-16 04:00:00+00:00,Mid Atlantic - Dominion,0,2373,5590,7963
2025-07-18 04:00:00+00:00,2025-07-19 04:00:00+00:00,2025-07-16 04:00:00+00:00,PJM RTO,0,5265,11842,17107
2025-07-18 04:00:00+00:00,2025-07-19 04:00:00+00:00,2025-07-16 04:00:00+00:00,Western,0,2892,6252,9144
2025-07-18 04:00:00+00:00,2025-07-19 04:00:00+00:00,2025-07-17 04:00:00+00:00,Mid Atlantic - Dominion,0,2893,5512,8405
2025-07-18 04:00:00+00:00,2025-07-19 04:00:00+00:00,2025-07-17 04:00:00+00:00,PJM RTO,0,7369,13169,20538
2025-07-18 04:00:00+00:00,2025-07-19 04:00:00+00:00,2025-07-17 04:00:00+00:00,Western,0,4476,7657,12133
2025-07-18 04:00:00+00:00,2025-07-19 04:00:00+00:00,2025-07-18 04:00:00+00:00,Mid Atlantic - Dominion,0,2753,7159,9912
2025-07-18 04:00:00+00:00,2025-07-19 04:00:00+00:00,2025-07-18 04:00:00+00:00,PJM RTO,0,6971,18724,25695
2025-07-18 04:00:00+00:00,2025-07-19 04:00:00+00:00,2025-07-18 04:00:00+00:00,Western,0,4218,11565,15783
2025-07-19 04:00:00+00:00,2025-07-20 04:00:00+00:00,2025-07-13 04:00:00+00:00,Mid Atlantic - Dominion,0,2327,2008,4335
2025-07-19 04:00:00+00:00,2025-07-20 04:00:00+00:00,2025-07-13 04:00:00+00:00,PJM RTO,0,3691,7100,10791
2025-07-19 04:00:00+00:00,2025-07-20 04:00:00+00:00,2025-07-13 04:00:00+00:00,Western,0,1364,5092,6456
2025-07-19 04:00:00+00:00,2025-07-20 04:00:00+00:00,2025-07-14 04:00:00+00:00,Mid Atlantic - Dominion,0,3495,2044,5539
2025-07-19 04:00:00+00:00,2025-07-20 04:00:00+00:00,2025-07-14 04:00:00+00:00,PJM RTO,0,4856,7237,12093
2025-07-19 04:00:00+00:00,2025-07-20 04:00:00+00:00,2025-07-14 04:00:00+00:00,Western,0,1361,5193,6554
2025-07-19 04:00:00+00:00,2025-07-20 04:00:00+00:00,2025-07-15 04:00:00+00:00,Mid Atlantic - Dominion,0,3835,2481,6316
2025-07-19 04:00:00+00:00,2025-07-20 04:00:00+00:00,2025-07-15 04:00:00+00:00,PJM RTO,0,6250,7801,14051
2025-07-19 04:00:00+00:00,2025-07-20 04:00:00+00:00,2025-07-15 04:00:00+00:00,Western,0,2415,5320,7735
2025-07-19 04:00:00+00:00,2025-07-20 04:00:00+00:00,2025-07-16 04:00:00+00:00,Mid Atlantic - Dominion,0,4643,3987,8630
2025-07-19 04:00:00+00:00,2025-07-20 04:00:00+00:00,2025-07-16 04:00:00+00:00,PJM RTO,0,8857,9964,18821
2025-07-19 04:00:00+00:00,2025-07-20 04:00:00+00:00,2025-07-16 04:00:00+00:00,Western,0,4214,5977,10191
2025-07-19 04:00:00+00:00,2025-07-20 04:00:00+00:00,2025-07-17 04:00:00+00:00,Mid Atlantic - Dominion,0,5217,3793,9010
2025-07-19 04:00:00+00:00,2025-07-20 04:00:00+00:00,2025-07-17 04:00:00+00:00,PJM RTO,0,10144,10946,21090
2025-07-19 04:00:00+00:00,2025-07-20 04:00:00+00:00,2025-07-17 04:00:00+00:00,Western,0,4927,7153,12080
2025-07-19 04:00:00+00:00,2025-07-20 04:00:00+00:00,2025-07-18 04:00:00+00:00,Mid Atlantic - Dominion,0,5175,4711,9886
2025-07-19 04:00:00+00:00,2025-07-20 04:00:00+00:00,2025-07-18 04:00:00+00:00,PJM RTO,0,10872,15513,26385
2025-07-19 04:00:00+00:00,2025-07-20 04:00:00+00:00,2025-07-18 04:00:00+00:00,Western,0,5697,10802,16499
2025-07-19 04:00:00+00:00,2025-07-20 04:00:00+00:00,2025-07-19 04:00:00+00:00,Mid Atlantic - Dominion,0,3963,5860,9823
2025-07-19 04:00:00+00:00,2025-07-20 04:00:00+00:00,2025-07-19 04:00:00+00:00,PJM RTO,0,9602,16448,26050
2025-07-19 04:00:00+00:00,2025-07-20 04:00:00+00:00,2025-07-19 04:00:00+00:00,Western,0,5639,10588,16227
2025-07-20 04:00:00+00:00,2025-07-21 04:00:00+00:00,2025-07-14 04:00:00+00:00,Mid Atlantic - Dominion,0,3530,1568,5098
2025-07-20 04:00:00+00:00,2025-07-21 04:00:00+00:00,2025-07-14 04:00:00+00:00,PJM RTO,0,4801,6749,11550
2025-07-20 04:00:00+00:00,2025-07-21 04:00:00+00:00,2025-07-14 04:00:00+00:00,Western,0,1271,5181,6452
2025-07-20 04:00:00+00:00,2025-07-21 04:00:00+00:00,2025-07-15 04:00:00+00:00,Mid Atlantic - Dominion,0,3530,1721,5251
2025-07-20 04:00:00+00:00,2025-07-21 04:00:00+00:00,2025-07-15 04:00:00+00:00,PJM RTO,0,5620,7027,12647
2025-07-20 04:00:00+00:00,2025-07-21 04:00:00+00:00,2025-07-15 04:00:00+00:00,Western,0,2090,5306,7396
2025-07-20 04:00:00+00:00,2025-07-21 04:00:00+00:00,2025-07-16 04:00:00+00:00,Mid Atlantic - Dominion,0,3854,3227,7081
2025-07-20 04:00:00+00:00,2025-07-21 04:00:00+00:00,2025-07-16 04:00:00+00:00,PJM RTO,0,7267,9194,16461
2025-07-20 04:00:00+00:00,2025-07-21 04:00:00+00:00,2025-07-16 04:00:00+00:00,Western,0,3413,5967,9380
2025-07-20 04:00:00+00:00,2025-07-21 04:00:00+00:00,2025-07-17 04:00:00+00:00,Mid Atlantic - Dominion,0,4381,3387,7768
2025-07-20 04:00:00+00:00,2025-07-21 04:00:00+00:00,2025-07-17 04:00:00+00:00,PJM RTO,0,8226,10438,18664
2025-07-20 04:00:00+00:00,2025-07-21 04:00:00+00:00,2025-07-17 04:00:00+00:00,Western,0,3845,7051,10896
2025-07-20 04:00:00+00:00,2025-07-21 04:00:00+00:00,2025-07-18 04:00:00+00:00,Mid Atlantic - Dominion,0,4298,4786,9084
2025-07-20 04:00:00+00:00,2025-07-21 04:00:00+00:00,2025-07-18 04:00:00+00:00,PJM RTO,0,8172,14685,22857
2025-07-20 04:00:00+00:00,2025-07-21 04:00:00+00:00,2025-07-18 04:00:00+00:00,Western,0,3874,9899,13773
2025-07-20 04:00:00+00:00,2025-07-21 04:00:00+00:00,2025-07-19 04:00:00+00:00,Mid Atlantic - Dominion,0,3660,5262,8922
2025-07-20 04:00:00+00:00,2025-07-21 04:00:00+00:00,2025-07-19 04:00:00+00:00,PJM RTO,0,7903,14882,22785
2025-07-20 04:00:00+00:00,2025-07-21 04:00:00+00:00,2025-07-19 04:00:00+00:00,Western,0,4243,9620,13863
2025-07-20 04:00:00+00:00,2025-07-21 04:00:00+00:00,2025-07-20 04:00:00+00:00,Mid Atlantic - Dominion,0,2683,5949,8632
2025-07-20 04:00:00+00:00,2025-07-21 04:00:00+00:00,2025-07-20 04:00:00+00:00,PJM RTO,0,6277,16099,22376
2025-07-20 04:00:00+00:00,2025-07-21 04:00:00+00:00,2025-07-20 04:00:00+00:00,Western,0,3594,10150,13744
2025-07-21 04:00:00+00:00,2025-07-22 04:00:00+00:00,2025-07-15 04:00:00+00:00,Mid Atlantic - Dominion,0,2793,1721,4514
2025-07-21 04:00:00+00:00,2025-07-22 04:00:00+00:00,2025-07-15 04:00:00+00:00,PJM RTO,0,4253,7019,11272
2025-07-21 04:00:00+00:00,2025-07-22 04:00:00+00:00,2025-07-15 04:00:00+00:00,Western,0,1460,5298,6758
2025-07-21 04:00:00+00:00,2025-07-22 04:00:00+00:00,2025-07-16 04:00:00+00:00,Mid Atlantic - Dominion,0,3491,2485,5976
2025-07-21 04:00:00+00:00,2025-07-22 04:00:00+00:00,2025-07-16 04:00:00+00:00,PJM RTO,0,7183,8444,15627
2025-07-21 04:00:00+00:00,2025-07-22 04:00:00+00:00,2025-07-16 04:00:00+00:00,Western,0,3692,5959,9651
2025-07-21 04:00:00+00:00,2025-07-22 04:00:00+00:00,2025-07-17 04:00:00+00:00,Mid Atlantic - Dominion,0,3693,2715,6408
2025-07-21 04:00:00+00:00,2025-07-22 04:00:00+00:00,2025-07-17 04:00:00+00:00,PJM RTO,0,8065,9177,17242
2025-07-21 04:00:00+00:00,2025-07-22 04:00:00+00:00,2025-07-17 04:00:00+00:00,Western,0,4372,6462,10834
2025-07-21 04:00:00+00:00,2025-07-22 04:00:00+00:00,2025-07-18 04:00:00+00:00,Mid Atlantic - Dominion,0,3814,3923,7737
2025-07-21 04:00:00+00:00,2025-07-22 04:00:00+00:00,2025-07-18 04:00:00+00:00,PJM RTO,0,8058,13235,21293
2025-07-21 04:00:00+00:00,2025-07-22 04:00:00+00:00,2025-07-18 04:00:00+00:00,Western,0,4244,9312,13556
2025-07-21 04:00:00+00:00,2025-07-22 04:00:00+00:00,2025-07-19 04:00:00+00:00,Mid Atlantic - Dominion,0,3275,4719,7994
2025-07-21 04:00:00+00:00,2025-07-22 04:00:00+00:00,2025-07-19 04:00:00+00:00,PJM RTO,0,7937,13906,21843
2025-07-21 04:00:00+00:00,2025-07-22 04:00:00+00:00,2025-07-19 04:00:00+00:00,Western,0,4662,9187,13849
2025-07-21 04:00:00+00:00,2025-07-22 04:00:00+00:00,2025-07-20 04:00:00+00:00,Mid Atlantic - Dominion,0,3000,4832,7832
2025-07-21 04:00:00+00:00,2025-07-22 04:00:00+00:00,2025-07-20 04:00:00+00:00,PJM RTO,0,7664,13954,21618
2025-07-21 04:00:00+00:00,2025-07-22 04:00:00+00:00,2025-07-20 04:00:00+00:00,Western,0,4664,9122,13786
2025-07-21 04:00:00+00:00,2025-07-22 04:00:00+00:00,2025-07-21 04:00:00+00:00,Mid Atlantic - Dominion,0,3644,5224,8868
2025-07-21 04:00:00+00:00,2025-07-22 04:00:00+00:00,2025-07-21 04:00:00+00:00,PJM RTO,0,8573,15415,23988
2025-07-21 04:00:00+00:00,2025-07-22 04:00:00+00:00,2025-07-21 04:00:00+00:00,Western,0,4929,10191,15120
2025-07-22 04:00:00+00:00,2025-07-23 04:00:00+00:00,2025-07-16 04:00:00+00:00,Mid Atlantic - Dominion,0,2799,2213,5012
2025-07-22 04:00:00+00:00,2025-07-23 04:00:00+00:00,2025-07-16 04:00:00+00:00,PJM RTO,0,6153,7996,14149
2025-07-22 04:00:00+00:00,2025-07-23 04:00:00+00:00,2025-07-16 04:00:00+00:00,Western,0,3354,5783,9137
2025-07-22 04:00:00+00:00,2025-07-23 04:00:00+00:00,2025-07-17 04:00:00+00:00,Mid Atlantic - Dominion,0,2804,2460,5264
2025-07-22 04:00:00+00:00,2025-07-23 04:00:00+00:00,2025-07-17 04:00:00+00:00,PJM RTO,0,6248,8771,15019
2025-07-22 04:00:00+00:00,2025-07-23 04:00:00+00:00,2025-07-17 04:00:00+00:00,Western,0,3444,6311,9755
2025-07-22 04:00:00+00:00,2025-07-23 04:00:00+00:00,2025-07-18 04:00:00+00:00,Mid Atlantic - Dominion,0,2924,3407,6331
2025-07-22 04:00:00+00:00,2025-07-23 04:00:00+00:00,2025-07-18 04:00:00+00:00,PJM RTO,0,6378,11319,17697
2025-07-22 04:00:00+00:00,2025-07-23 04:00:00+00:00,2025-07-18 04:00:00+00:00,Western,0,3454,7912,11366
2025-07-22 04:00:00+00:00,2025-07-23 04:00:00+00:00,2025-07-19 04:00:00+00:00,Mid Atlantic - Dominion,0,2852,4176,7028
2025-07-22 04:00:00+00:00,2025-07-23 04:00:00+00:00,2025-07-19 04:00:00+00:00,PJM RTO,0,6106,12011,18117
2025-07-22 04:00:00+00:00,2025-07-23 04:00:00+00:00,2025-07-19 04:00:00+00:00,Western,0,3254,7835,11089
2025-07-22 04:00:00+00:00,2025-07-23 04:00:00+00:00,2025-07-20 04:00:00+00:00,Mid Atlantic - Dominion,0,2802,4370,7172
2025-07-22 04:00:00+00:00,2025-07-23 04:00:00+00:00,2025-07-20 04:00:00+00:00,PJM RTO,0,6176,12007,18183
2025-07-22 04:00:00+00:00,2025-07-23 04:00:00+00:00,2025-07-20 04:00:00+00:00,Western,0,3374,7637,11011
2025-07-22 04:00:00+00:00,2025-07-23 04:00:00+00:00,2025-07-21 04:00:00+00:00,Mid Atlantic - Dominion,0,2802,4245,7047
2025-07-22 04:00:00+00:00,2025-07-23 04:00:00+00:00,2025-07-21 04:00:00+00:00,PJM RTO,0,6170,12457,18627
2025-07-22 04:00:00+00:00,2025-07-23 04:00:00+00:00,2025-07-21 04:00:00+00:00,Western,0,3368,8212,11580
2025-07-22 04:00:00+00:00,2025-07-23 04:00:00+00:00,2025-07-22 04:00:00+00:00,Mid Atlantic - Dominion,0,3695,6056,9751
2025-07-22 04:00:00+00:00,2025-07-23 04:00:00+00:00,2025-07-22 04:00:00+00:00,PJM RTO,0,6058,14644,20702
2025-07-22 04:00:00+00:00,2025-07-23 04:00:00+00:00,2025-07-22 04:00:00+00:00,Western,0,2363,8588,10951
2025-07-23 04:00:00+00:00,2025-07-24 04:00:00+00:00,2025-07-17 04:00:00+00:00,Mid Atlantic - Dominion,0,2230,2460,4690
2025-07-23 04:00:00+00:00,2025-07-24 04:00:00+00:00,2025-07-17 04:00:00+00:00,PJM RTO,0,5353,8352,13705
2025-07-23 04:00:00+00:00,2025-07-24 04:00:00+00:00,2025-07-17 04:00:00+00:00,Western,0,3123,5892,9015
2025-07-23 04:00:00+00:00,2025-07-24 04:00:00+00:00,2025-07-18 04:00:00+00:00,Mid Atlantic - Dominion,0,1907,3407,5314
2025-07-23 04:00:00+00:00,2025-07-24 04:00:00+00:00,2025-07-18 04:00:00+00:00,PJM RTO,0,5040,9519,14559
2025-07-23 04:00:00+00:00,2025-07-24 04:00:00+00:00,2025-07-18 04:00:00+00:00,Western,0,3133,6112,9245
2025-07-23 04:00:00+00:00,2025-07-24 04:00:00+00:00,2025-07-19 04:00:00+00:00,Mid Atlantic - Dominion,0,786,4115,4901
2025-07-23 04:00:00+00:00,2025-07-24 04:00:00+00:00,2025-07-19 04:00:00+00:00,PJM RTO,0,3690,10067,13757
2025-07-23 04:00:00+00:00,2025-07-24 04:00:00+00:00,2025-07-19 04:00:00+00:00,Western,0,2904,5952,8856
2025-07-23 04:00:00+00:00,2025-07-24 04:00:00+00:00,2025-07-20 04:00:00+00:00,Mid Atlantic - Dominion,0,786,4233,5019
2025-07-23 04:00:00+00:00,2025-07-24 04:00:00+00:00,2025-07-20 04:00:00+00:00,PJM RTO,0,3692,9987,13679
2025-07-23 04:00:00+00:00,2025-07-24 04:00:00+00:00,2025-07-20 04:00:00+00:00,Western,0,2906,5754,8660
2025-07-23 04:00:00+00:00,2025-07-24 04:00:00+00:00,2025-07-21 04:00:00+00:00,Mid Atlantic - Dominion,0,786,4074,4860
2025-07-23 04:00:00+00:00,2025-07-24 04:00:00+00:00,2025-07-21 04:00:00+00:00,PJM RTO,0,3708,10403,14111
2025-07-23 04:00:00+00:00,2025-07-24 04:00:00+00:00,2025-07-21 04:00:00+00:00,Western,0,2922,6329,9251
2025-07-23 04:00:00+00:00,2025-07-24 04:00:00+00:00,2025-07-22 04:00:00+00:00,Mid Atlantic - Dominion,0,789,4165,4954
2025-07-23 04:00:00+00:00,2025-07-24 04:00:00+00:00,2025-07-22 04:00:00+00:00,PJM RTO,0,1861,11483,13344
2025-07-23 04:00:00+00:00,2025-07-24 04:00:00+00:00,2025-07-22 04:00:00+00:00,Western,0,1072,7318,8390
2025-07-23 04:00:00+00:00,2025-07-24 04:00:00+00:00,2025-07-23 04:00:00+00:00,Mid Atlantic - Dominion,0,999,5979,6978
2025-07-23 04:00:00+00:00,2025-07-24 04:00:00+00:00,2025-07-23 04:00:00+00:00,PJM RTO,0,1646,15819,17465
2025-07-23 04:00:00+00:00,2025-07-24 04:00:00+00:00,2025-07-23 04:00:00+00:00,Western,0,647,9840,10487
2025-07-24 04:00:00+00:00,2025-07-25 04:00:00+00:00,2025-07-18 04:00:00+00:00,Mid Atlantic - Dominion,0,2197,3238,5435
2025-07-24 04:00:00+00:00,2025-07-25 04:00:00+00:00,2025-07-18 04:00:00+00:00,PJM RTO,0,2908,8023,10931
2025-07-24 04:00:00+00:00,2025-07-25 04:00:00+00:00,2025-07-18 04:00:00+00:00,Western,0,711,4785,5496
2025-07-24 04:00:00+00:00,2025-07-25 04:00:00+00:00,2025-07-19 04:00:00+00:00,Mid Atlantic - Dominion,0,1057,4102,5159
2025-07-24 04:00:00+00:00,2025-07-25 04:00:00+00:00,2025-07-19 04:00:00+00:00,PJM RTO,0,2121,8651,10772
2025-07-24 04:00:00+00:00,2025-07-25 04:00:00+00:00,2025-07-19 04:00:00+00:00,Western,0,1064,4549,5613
2025-07-24 04:00:00+00:00,2025-07-25 04:00:00+00:00,2025-07-20 04:00:00+00:00,Mid Atlantic - Dominion,0,1057,4233,5290
2025-07-24 04:00:00+00:00,2025-07-25 04:00:00+00:00,2025-07-20 04:00:00+00:00,PJM RTO,0,2123,8568,10691
2025-07-24 04:00:00+00:00,2025-07-25 04:00:00+00:00,2025-07-20 04:00:00+00:00,Western,0,1066,4335,5401
2025-07-24 04:00:00+00:00,2025-07-25 04:00:00+00:00,2025-07-21 04:00:00+00:00,Mid Atlantic - Dominion,0,1057,4072,5129
2025-07-24 04:00:00+00:00,2025-07-25 04:00:00+00:00,2025-07-21 04:00:00+00:00,PJM RTO,0,2117,8982,11099
2025-07-24 04:00:00+00:00,2025-07-25 04:00:00+00:00,2025-07-21 04:00:00+00:00,Western,0,1060,4910,5970
2025-07-24 04:00:00+00:00,2025-07-25 04:00:00+00:00,2025-07-22 04:00:00+00:00,Mid Atlantic - Dominion,0,1061,4145,5206
2025-07-24 04:00:00+00:00,2025-07-25 04:00:00+00:00,2025-07-22 04:00:00+00:00,PJM RTO,0,2506,11234,13740
2025-07-24 04:00:00+00:00,2025-07-25 04:00:00+00:00,2025-07-22 04:00:00+00:00,Western,0,1445,7089,8534
2025-07-24 04:00:00+00:00,2025-07-25 04:00:00+00:00,2025-07-23 04:00:00+00:00,Mid Atlantic - Dominion,0,1406,4209,5615
2025-07-24 04:00:00+00:00,2025-07-25 04:00:00+00:00,2025-07-23 04:00:00+00:00,PJM RTO,0,2550,12062,14612
2025-07-24 04:00:00+00:00,2025-07-25 04:00:00+00:00,2025-07-23 04:00:00+00:00,Western,0,1144,7853,8997
2025-07-24 04:00:00+00:00,2025-07-25 04:00:00+00:00,2025-07-24 04:00:00+00:00,Mid Atlantic - Dominion,0,1106,6697,7803
2025-07-24 04:00:00+00:00,2025-07-25 04:00:00+00:00,2025-07-24 04:00:00+00:00,PJM RTO,0,2742,15431,18173
2025-07-24 04:00:00+00:00,2025-07-25 04:00:00+00:00,2025-07-24 04:00:00+00:00,Western,0,1636,8734,10370
2025-07-25 04:00:00+00:00,2025-07-26 04:00:00+00:00,2025-07-19 04:00:00+00:00,Mid Atlantic - Dominion,0,1190,3794,4984
2025-07-25 04:00:00+00:00,2025-07-26 04:00:00+00:00,2025-07-19 04:00:00+00:00,PJM RTO,0,1742,8259,10001
2025-07-25 04:00:00+00:00,2025-07-26 04:00:00+00:00,2025-07-19 04:00:00+00:00,Western,0,552,4465,5017
2025-07-25 04:00:00+00:00,2025-07-26 04:00:00+00:00,2025-07-20 04:00:00+00:00,Mid Atlantic - Dominion,0,1190,3925,5115
2025-07-25 04:00:00+00:00,2025-07-26 04:00:00+00:00,2025-07-20 04:00:00+00:00,PJM RTO,0,1744,8176,9920
2025-07-25 04:00:00+00:00,2025-07-26 04:00:00+00:00,2025-07-20 04:00:00+00:00,Western,0,554,4251,4805
2025-07-25 04:00:00+00:00,2025-07-26 04:00:00+00:00,2025-07-21 04:00:00+00:00,Mid Atlantic - Dominion,0,1190,3758,4948
2025-07-25 04:00:00+00:00,2025-07-26 04:00:00+00:00,2025-07-21 04:00:00+00:00,PJM RTO,0,1738,8600,10338
2025-07-25 04:00:00+00:00,2025-07-26 04:00:00+00:00,2025-07-21 04:00:00+00:00,Western,0,548,4842,5390
2025-07-25 04:00:00+00:00,2025-07-26 04:00:00+00:00,2025-07-22 04:00:00+00:00,Mid Atlantic - Dominion,0,740,3974,4714
2025-07-25 04:00:00+00:00,2025-07-26 04:00:00+00:00,2025-07-22 04:00:00+00:00,PJM RTO,0,1446,9114,10560
2025-07-25 04:00:00+00:00,2025-07-26 04:00:00+00:00,2025-07-22 04:00:00+00:00,Western,0,706,5140,5846
2025-07-25 04:00:00+00:00,2025-07-26 04:00:00+00:00,2025-07-23 04:00:00+00:00,Mid Atlantic - Dominion,0,733,4026,4759
2025-07-25 04:00:00+00:00,2025-07-26 04:00:00+00:00,2025-07-23 04:00:00+00:00,PJM RTO,0,1338,9364,10702
2025-07-25 04:00:00+00:00,2025-07-26 04:00:00+00:00,2025-07-23 04:00:00+00:00,Western,0,605,5338,5943
2025-07-25 04:00:00+00:00,2025-07-26 04:00:00+00:00,2025-07-24 04:00:00+00:00,Mid Atlantic - Dominion,0,733,5519,6252
2025-07-25 04:00:00+00:00,2025-07-26 04:00:00+00:00,2025-07-24 04:00:00+00:00,PJM RTO,0,1832,12531,14363
2025-07-25 04:00:00+00:00,2025-07-26 04:00:00+00:00,2025-07-24 04:00:00+00:00,Western,0,1099,7012,8111
2025-07-25 04:00:00+00:00,2025-07-26 04:00:00+00:00,2025-07-25 04:00:00+00:00,Mid Atlantic - Dominion,0,722,6465,7187
